,center,state,distance
18241,San Marcos,SC,3330.4012411986114
18242,San Marcos,SD,1920.1811691222917
18243,San Marcos,TN,2816.6630887394363
18244,San Marcos,TX,1625.5896971530938
18245,San Marcos,UT,877.0212597740141
18246,San Marcos,VA,3511.7995141246597
18247,San Marcos,VT,4017.9202787356885
18248,San Marcos,WA,1650.501755844387
18249,San Marcos,WI,2726.820179072593
18250,San Marcos,WV,3348.4090131476573
18251,San Marcos,WY,1401.0735316231155
18252,League City,AK,5606.700355545561
18253,League City,AL,844.6990463491096
18254,League City,AR,704.6022717249549
18255,League City,AZ,1594.3666918080307
18256,League City,CA,2400.01011018346
18257,League City,CO,1483.1095141175044
18258,League City,CT,2395.829672692173
18259,League City,DC,1960.87336326101
18260,League City,DE,2079.0111902481563
18261,League City,FL,1344.3156398300416
18262,League City,GA,1203.6551675069732
18263,League City,HI,6153.919710558985
18264,League City,IA,1386.6888869199108
18265,League City,ID,2373.7334071398054
18266,League City,IL,1340.972836807885
18267,League City,IN,1501.0225500119966
18268,League City,KS,1101.0931322956956
18269,League City,KY,1365.1680815050381
18270,League City,LA,345.1474470720861
18271,League City,MA,2562.15880098646
18272,League City,MD,1998.2064453956011
18273,League City,ME,2847.300967672795
18274,League City,MI,1847.7627731974387
18275,League City,MN,1914.2522782366916
18276,League City,MO,987.8850682923506
18277,League City,MS,631.496656025196
18278,League City,MT,2338.7378241300253
18279,League City,NC,1659.6496192382122
18280,League City,ND,2068.5210048913227
18281,League City,NE,1400.5551618790373
18282,League City,NH,2588.3654636879637
18283,League City,NJ,2220.168127471587
18284,League City,NM,1114.8038074406074
18285,League City,NV,2212.709267328236
18286,League City,NY,2408.959398587071
18287,League City,OH,1643.6767794015213
18288,League City,OK,640.0367300035258
18289,League City,OR,2756.6033515633508
18290,League City,PA,2076.3083984652535
18291,League City,PR,3150.2927308785406
18292,League City,RI,2515.5254385412422
18293,League City,SC,1406.2207529638201
18294,League City,SD,1662.4022989824352
18295,League City,TN,1043.0130341471427
18296,League City,TX,535.0535348064483
18297,League City,UT,1825.5794119879567
18298,League City,VA,1761.280639359647
18299,League City,VT,2595.2634587839602
18300,League City,WA,2989.42109635512
18301,League City,WI,1682.9479691433019
18302,League City,WV,1685.2010831383377
18303,League City,WY,1858.7761693981636
18304,Asheville,AK,5651.364628332819
18305,Asheville,AL,540.0398441990866
18306,Asheville,AR,843.6695720636491
18307,Asheville,AZ,2607.7193182086767
18308,Asheville,CA,3298.5894473220087
18309,Asheville,CO,2093.0216728459127
18310,Asheville,CT,1061.2253628974793
18311,Asheville,DC,613.7510253653984
18312,Asheville,DE,724.970529346537
18313,Asheville,FL,882.1209213781867
18314,Asheville,GA,380.02191564952886
18315,Asheville,HI,7255.96475386196
18316,Asheville,IA,1152.191626263994
18317,Asheville,ID,2891.1899612644443
18318,Asheville,IL,821.792688586521
18319,Asheville,IN,614.0425799744204
18320,Asheville,KS,1461.104474324654
18321,Asheville,KY,294.759642673994
18322,Asheville,LA,1012.3139961074676
18323,Asheville,MA,1228.1314621433942
18324,Asheville,MD,650.4934540093524
18325,Asheville,ME,1543.4822105149492
18326,Asheville,MI,1005.0291560620798
18327,Asheville,MN,1600.1347700233487
18328,Asheville,MO,869.4437104300633
18329,Asheville,MS,726.0091961335206
18330,Asheville,MT,2628.4930360411786
18331,Asheville,NC,320.6861431206853
18332,Asheville,ND,2025.0175241089723
18333,Asheville,NE,1645.4493227366715
18334,Asheville,NH,1267.4151384638078
18335,Asheville,NJ,872.7960521215396
18336,Asheville,NM,2041.8635605880463
18337,Asheville,NV,3011.065907298178
18338,Asheville,NY,1117.390931801505
18339,Asheville,OH,538.8338067675829
18340,Asheville,OK,1322.836995936792
18341,Asheville,OR,3353.1022751375244
18342,Asheville,PA,780.7547218597848
18343,Asheville,PR,2484.6682544910564
18344,Asheville,RI,1171.749114505763
18345,Asheville,SC,230.75718103512594
18346,Asheville,SD,1749.2104274652227
18347,Asheville,TN,365.16357714236693
18348,Asheville,TX,1653.4813117565125
18349,Asheville,UT,2548.649787338002
18350,Asheville,VA,405.5531131853922
18351,Asheville,VT,1309.5435949697137
18352,Asheville,WA,3412.9614025494434
18353,Asheville,WI,1056.4538836606512
18354,Asheville,WV,384.2375436860001
18355,Asheville,WY,2279.4504781238725
18356,Citrus Heights,AK,3535.062991540643
18357,Citrus Heights,AL,3178.9999528282087
18358,Citrus Heights,AR,2640.6381048843723
18359,Citrus Heights,AZ,1049.133031139798
18360,Citrus Heights,CA,269.09504104638904
18361,Citrus Heights,CO,1342.5935306186989
18362,Citrus Heights,CT,4066.18541931644
18363,Citrus Heights,DC,3805.6228951638864
18364,Citrus Heights,DE,3932.090872340544
18365,Citrus Heights,FL,3871.3178522979933
18366,Citrus Heights,GA,3533.3580414278763
18367,Citrus Heights,HI,3901.0759549373197
18368,Citrus Heights,IA,2412.010491524454
18369,Citrus Heights,ID,809.3759067762933
18370,Citrus Heights,IL,2729.9247450512066
18371,Citrus Heights,IN,3050.011148531457
18372,Citrus Heights,KS,1974.596902861501
18373,Citrus Heights,KY,3218.7314132462966
18374,Citrus Heights,LA,2773.164280804438
18375,Citrus Heights,MA,4186.330919112075
18376,Citrus Heights,MD,3834.8682686357497
18377,Citrus Heights,ME,4282.860437268769
18378,Citrus Heights,MI,3019.015598641804
18379,Citrus Heights,MN,2340.622083301483
18380,Citrus Heights,MO,2565.7429180805534
18381,Citrus Heights,MS,2960.587867664344
18382,Citrus Heights,MT,1272.7439263339115
18383,Citrus Heights,NC,3732.1334829758584
18384,Citrus Heights,ND,1913.180465744264
18385,Citrus Heights,NE,1845.0973971106737
18386,Citrus Heights,NH,4154.288289517375
18387,Citrus Heights,NJ,3995.1421726522176
18388,Citrus Heights,NM,1505.416863685883
18389,Citrus Heights,NV,423.3565265691695
18390,Citrus Heights,NY,3940.569065932846
18391,Citrus Heights,OH,3278.182701393982
18392,Citrus Heights,OK,2189.571453608192
18393,Citrus Heights,OR,570.7550927343657
18394,Citrus Heights,PA,3737.967136699219
18395,Citrus Heights,PR,5721.371168252831
18396,Citrus Heights,RI,4197.938471844348
18397,Citrus Heights,SC,3616.572315211513
18398,Citrus Heights,SD,1877.3327998136842
18399,Citrus Heights,TN,3086.6526961841773
18400,Citrus Heights,TX,2076.4978357249524
18401,Citrus Heights,UT,885.2526814399167
18402,Citrus Heights,VA,3709.7413566596997
18403,Citrus Heights,VT,4049.868772611269
18404,Citrus Heights,WA,1007.1060160563896
18405,Citrus Heights,WI,2763.7754265347
18406,Citrus Heights,WV,3524.589896584954
18407,Citrus Heights,WY,1274.0959039755105
18408,Alhambra,AK,4119.187496432539
18409,Alhambra,AL,2907.5128838400983
18410,Alhambra,AR,2407.772237323878
18411,Alhambra,AZ,649.92972190406
18412,Alhambra,CA,320.79928203508484
18413,Alhambra,CO,1256.4632138710083
18414,Alhambra,CT,4004.988932489314
18415,Alhambra,DC,3689.8918701427656
18416,Alhambra,DE,3819.9390788890432
18417,Alhambra,FL,3553.9019111677476
18418,Alhambra,GA,3278.470150763881
18419,Alhambra,HI,4014.477825855829
18420,Alhambra,IA,2352.9727955543826
18421,Alhambra,ID,1146.373754223462
18422,Alhambra,IL,2634.314742630756
18423,Alhambra,IN,2953.530774709172
18424,Alhambra,KS,1838.1957628929952
18425,Alhambra,KY,3066.266230122271
18426,Alhambra,LA,2451.6159579219916
18427,Alhambra,MA,4141.376236137935
18428,Alhambra,MD,3722.4977687446403
18429,Alhambra,ME,4287.178432991823
18430,Alhambra,MI,3006.4491488001204
18431,Alhambra,MN,2420.5937320271164
18432,Alhambra,MO,2401.3532992453706
18433,Alhambra,MS,2676.974437248437
18434,Alhambra,MT,1564.3728619541223
18435,Alhambra,NC,3555.3524879072656
18436,Alhambra,ND,2070.8072925517704
18437,Alhambra,NE,1799.2849936895752
18438,Alhambra,NH,4122.152583827142
18439,Alhambra,NJ,3905.167372700813
18440,Alhambra,NM,1206.1475198076075
18441,Alhambra,NV,545.719780505975
18442,Alhambra,NY,3907.1506051558486
18443,Alhambra,OH,3181.1935189498213
18444,Alhambra,OK,1930.6461437580813
18445,Alhambra,OR,1099.1242907246797
18446,Alhambra,PA,3663.4024899043143
18447,Alhambra,PR,5383.6666734299915
18448,Alhambra,RI,4139.15610193105
18449,Alhambra,SC,3398.3208477965236
18450,Alhambra,SD,1915.8812724277084
18451,Alhambra,TN,2879.6589320431767
18452,Alhambra,TX,1717.2238008539882
18453,Alhambra,UT,856.0208275639474
18454,Alhambra,VA,3563.6442063935606
18455,Alhambra,VT,4039.776537971186
18456,Alhambra,WA,1533.3069309889809
18457,Alhambra,WI,2744.507693634332
18458,Alhambra,WV,3395.584955774134
18459,Alhambra,WY,1372.2361872509887
18460,Tracy,AK,3624.543701995331
18461,Tracy,AL,3190.356612417018
18462,Tracy,AR,2657.9290960673598
18463,Tracy,AZ,1018.9279760146685
18464,Tracy,CA,208.20759602298423
18465,Tracy,CO,1376.8594223596904
18466,Tracy,CT,4117.511671449365
18467,Tracy,DC,3847.343095083034
18468,Tracy,DE,3974.6570866553175
18469,Tracy,FL,3874.5858776708433
18470,Tracy,GA,3548.834481688863
18471,Tracy,HI,3848.3840708876232
18472,Tracy,IA,2459.356727963798
18473,Tracy,ID,902.2798959920357
18474,Tracy,IL,2772.3587311426386
18475,Tracy,IN,3093.2960414158447
18476,Tracy,KS,2006.298617265612
18477,Tracy,KY,3252.713484447788
18478,Tracy,LA,2773.088764828835
18479,Tracy,MA,4240.4740224348625
18480,Tracy,MD,3877.22129572216
18481,Tracy,ME,4344.844813427219
18482,Tracy,MI,3075.9493257298022
18483,Tracy,MN,2409.4091076308105
18484,Tracy,MO,2595.4947560450273
18485,Tracy,MS,2968.913515654525
18486,Tracy,MT,1364.5053106646988
18487,Tracy,NC,3762.8698273642353
18488,Tracy,ND,1991.150894464376
18489,Tracy,NE,1891.4518020326059
18490,Tracy,NH,4210.425311054696
18491,Tracy,NJ,4041.584775324274
18492,Tracy,NM,1502.4524695652294
18493,Tracy,NV,455.72072507435803
18494,Tracy,NY,3996.1602358261102
18495,Tracy,OH,3321.979491004862
18496,Tracy,OK,2199.8159041185845
18497,Tracy,OR,679.3197940444323
18498,Tracy,PA,3786.518298522343
18499,Tracy,PR,5722.351112446304
18500,Tracy,RI,4249.865802464323
18501,Tracy,SC,3639.334449470051
18502,Tracy,SD,1937.529116512014
18503,Tracy,TN,3110.286553199124
18504,Tracy,TX,2065.5744006239547
18505,Tracy,UT,919.3386066795422
18506,Tracy,VA,3745.963652540265
18507,Tracy,VT,4109.296210087421
18508,Tracy,WA,1115.32920323678
18509,Tracy,WI,2818.8983349274986
18510,Tracy,WV,3563.439983259288
18511,Tracy,WY,1338.1244972962768
18512,Bloomington,AK,4884.011519501546
18513,Bloomington,AL,923.9347592268124
18514,Bloomington,AR,637.2416836886044
18515,Bloomington,AZ,2081.1777412071224
18516,Bloomington,CA,2669.4196130601317
18517,Bloomington,CO,1436.8639798215806
18518,Bloomington,CT,1339.4107025940582
18519,Bloomington,DC,1037.7831016168216
18520,Bloomington,DE,1164.8571764239905
18521,Bloomington,FL,1577.3250161346823
18522,Bloomington,GA,1070.9700023092366
18523,Bloomington,HI,6652.043818285056
18524,Bloomington,IA,379.69639624670623
18525,Bloomington,ID,2153.9894059821004
18526,Bloomington,IL,40.28121671850861
18527,Bloomington,IN,285.52269254623303
18528,Bloomington,KS,831.0738114493682
18529,Bloomington,KY,500.5742949033969
18530,Bloomington,LA,1063.3991382829963
18531,Bloomington,MA,1482.6511104699073
18532,Bloomington,MD,1067.4229035204673
18533,Bloomington,ME,1676.5325606178953
18534,Bloomington,MI,508.56916096254105
18535,Bloomington,MN,833.6049258173517
18536,Bloomington,MO,372.53187732647507
18537,Bloomington,MS,901.9816751807866
18538,Bloomington,MT,1858.486758900937
18539,Bloomington,NC,1016.6192104631441
18540,Bloomington,ND,1242.1097968458591
18541,Bloomington,NE,926.2330194357614
18542,Bloomington,NH,1473.4522037025185
18543,Bloomington,NJ,1238.3150054698076
18544,Bloomington,NM,1539.1606686755144
18545,Bloomington,NV,2354.0904558875504
18546,Bloomington,NY,1262.0325649329684
18547,Bloomington,OH,514.2913530423862
18548,Bloomington,OK,937.8057107038954
18549,Bloomington,OR,2620.8504818193205
18550,Bloomington,PA,995.651656349168
18551,Bloomington,PR,3267.6623683214293
18552,Bloomington,RI,1473.6912403509923
18553,Bloomington,SC,1010.9839894168905
18554,Bloomington,SD,981.4240563551498
18555,Bloomington,TN,588.9419052539884
18556,Bloomington,TX,1360.685626948523
18557,Bloomington,UT,1891.3984679395178
18558,Bloomington,VA,954.9802091010309
18559,Bloomington,VT,1418.4154038113936
18560,Bloomington,WA,2647.1652208253513
18561,Bloomington,WI,367.83191305428534
18562,Bloomington,WV,760.7929196887148
18563,Bloomington,WY,1547.0165811346735
18564,Ogden,AK,3698.606650587465
18565,Ogden,AL,2434.9449112085777
18566,Ogden,AR,1880.584310976172
18567,Ogden,AZ,800.5321623374602
18568,Ogden,CA,812.2212479603364
18569,Ogden,CO,557.1044256937927
18570,Ogden,CT,3222.821453336335
18571,Ogden,DC,2971.2847483222467
18572,Ogden,DE,3096.4313961664034
18573,Ogden,FL,3153.812411262777
18574,Ogden,GA,2769.116643081978
18575,Ogden,HI,4745.125831992263
18576,Ogden,IA,1572.745456002635
18577,Ogden,ID,388.9223695453637
18578,Ogden,IL,1896.635913734841
18579,Ogden,IN,2214.6663530491924
18580,Ogden,KS,1174.1135386880349
18581,Ogden,KY,2400.2919626203125
18582,Ogden,LA,2090.5073913739384
18583,Ogden,MA,3342.3001313529708
18584,Ogden,MD,2999.6094167815104
18585,Ogden,ME,3442.0776105507607
18586,Ogden,MI,2175.175732889775
18587,Ogden,MN,1511.155399664659
18588,Ogden,MO,1762.8350981485482
18589,Ogden,MS,2233.07334517781
18590,Ogden,MT,640.9532492341347
18591,Ogden,NC,2919.3873965535286
18592,Ogden,ND,1119.3506673847444
18593,Ogden,NE,1009.2036249080869
18594,Ogden,NH,3310.355534368698
18595,Ogden,NJ,3155.0523329463203
18596,Ogden,NM,922.4507838333462
18597,Ogden,NV,465.7243332705595
18598,Ogden,NY,3096.5566582957354
18599,Ogden,OH,2441.747999324056
18600,Ogden,OK,1472.9920831066584
18601,Ogden,OR,760.9781521155321
18602,Ogden,PA,2896.266173488047
18603,Ogden,PR,4999.971808027943
18604,Ogden,RI,3354.3395583178176
18605,Ogden,SC,2826.6895850158717
18606,Ogden,SD,1034.864631412214
18607,Ogden,TN,2297.897600785397
18608,Ogden,TX,1487.648736519395
18609,Ogden,UT,224.42842438070397
18610,Ogden,VA,2884.9342744663295
18611,Ogden,VT,3207.155690353883
18612,Ogden,WA,1004.8937845477487
18613,Ogden,WI,1919.727249336822
18614,Ogden,WV,2695.316127994867
18615,Ogden,WY,437.5965883282401
18616,Sioux City,AK,4335.3402139245845
18617,Sioux City,AL,1405.7450597352895
18618,Sioux City,AR,901.0555931253895
18619,Sioux City,AZ,1588.1839696062646
18620,Sioux City,CA,2068.5384423503115
18621,Sioux City,CO,854.285763419097
18622,Sioux City,CT,1925.6933835783973
18623,Sioux City,DC,1679.8266104084416
18624,Sioux City,DE,1802.6330168734567
18625,Sioux City,FL,2125.7889523339877
18626,Sioux City,GA,1652.8204167336758
18627,Sioux City,HI,6040.159457269887
18628,Sioux City,IA,280.59650347024063
18629,Sioux City,ID,1496.5087285406835
18630,Sioux City,IL,618.6826158196934
18631,Sioux City,IN,925.3516100173651
18632,Sioux City,KS,425.35470951381274
18633,Sioux City,KY,1153.2798501836442
18634,Sioux City,LA,1304.3030122255625
18635,Sioux City,MA,2049.8030339898082
18636,Sioux City,MD,1706.6301060993883
18637,Sioux City,ME,2176.948756560329
18638,Sioux City,MI,896.2617824987864
18639,Sioux City,MN,489.4725080114072
18640,Sioux City,MO,635.2528961868042
18641,Sioux City,MS,1283.398449104605
18642,Sioux City,MT,1207.7076850766782
18643,Sioux City,NC,1673.6690744888342
18644,Sioux City,ND,668.7891662242172
18645,Sioux City,NE,311.4723948870672
18646,Sioux City,NH,2022.8791518572148
18647,Sioux City,NJ,1856.4317426253956
18648,Sioux City,NM,1122.1615174641022
18649,Sioux City,NV,1738.4093630858301
18650,Sioux City,NY,1807.9112153067838
18651,Sioux City,OH,1148.727860515427
18652,Sioux City,OK,833.5378524116678
18653,Sioux City,OR,1963.8087658116565
18654,Sioux City,PA,1597.224552519762
18655,Sioux City,PR,3892.423800699546
18656,Sioux City,RI,2057.990436159233
18657,Sioux City,SC,1640.4676901693772
18658,Sioux City,SD,328.74827963033476
18659,Sioux City,TN,1148.5049467507224
18660,Sioux City,TX,1208.896948276365
18661,Sioux City,UT,1286.0022664779117
18662,Sioux City,VA,1612.410595466823
18663,Sioux City,VT,1931.7110544239667
18664,Sioux City,WA,1993.1459298507548
18665,Sioux City,WI,634.6689217311939
18666,Sioux City,WV,1415.1256277608093
18667,Sioux City,WY,893.4712028036535
18668,Warwick,AK,5631.16541178953
18669,Warwick,AL,1721.871199529315
18670,Warwick,AR,1915.3517789212476
18671,Warwick,AZ,3557.747685914419
18672,Warwick,CA,4124.594746452683
18673,Warwick,CO,2896.567154182827
18674,Warwick,CT,138.18002762152688
18675,Warwick,DC,568.3535934072954
18676,Warwick,DE,466.1936233139385
18677,Warwick,FL,1807.9756149403065
18678,Warwick,GA,1469.6623107419375
18679,Warwick,HI,8098.737804632553
18680,Warwick,IA,1795.935041436296
18681,Warwick,ID,3506.6057994776697
18682,Warwick,IL,1509.4681405623153
18683,Warwick,IN,1195.2104943624008
18684,Warwick,KS,2307.4803575528404
18685,Warwick,KY,1179.0629270304464
18686,Warwick,LA,2180.355339500344
18687,Warwick,MA,77.95357065721787
18688,Warwick,MD,531.6384467272522
18689,Warwick,ME,425.6644644629586
18690,Warwick,MI,1189.1676380555382
18691,Warwick,MN,1931.899010315056
18692,Warwick,MO,1790.0953701736807
18693,Warwick,MS,1899.7013662856955
18694,Warwick,MT,3126.2972704297576
18695,Warwick,NC,932.3995414784845
18696,Warwick,ND,2418.1415993356873
18697,Warwick,NE,2362.483839274704
18698,Warwick,NH,165.60966515521315
18699,Warwick,NJ,310.14323418191213
18700,Warwick,NM,3010.1698793282308
18701,Warwick,NV,3797.1129372038745
18702,Warwick,NY,289.1971016030412
18703,Warwick,OH,974.1576407376413
18704,Warwick,OK,2352.2777118292815
18705,Warwick,OR,3968.3495795958056
18706,Warwick,PA,484.40839795797206
18707,Warwick,PR,2644.09323671051
18708,Warwick,RI,14.483535627310811
18709,Warwick,SC,1222.2744226859638
18710,Warwick,SD,2329.1997484100493
18711,Warwick,TN,1484.356946252393
18712,Warwick,TX,2743.3064699299407
18713,Warwick,UT,3341.8220986022397
18714,Warwick,VA,780.8109027490102
18715,Warwick,VT,330.24235823926927
18716,Warwick,WA,3895.325277544638
18717,Warwick,WI,1436.7067238113802
18718,Warwick,WV,841.9619975479116
18719,Warwick,WY,2933.7839063547176
18720,Hoover,AK,5645.159570630981
18721,Hoover,AL,117.74416327683589
18722,Hoover,AR,505.0292383469933
18723,Hoover,AZ,2247.3651946219597
18724,Hoover,CA,2983.6785165521537
18725,Hoover,CO,1829.135439583521
18726,Hoover,CT,1515.1567144133794
18727,Hoover,DC,1071.3069647285677
18728,Hoover,DE,1184.9092080662087
18729,Hoover,FL,811.3162355377162
18730,Hoover,GA,389.4358387675686
18731,Hoover,HI,6897.796857008368
18732,Hoover,IA,1094.1413016856543
18733,Hoover,ID,2685.9699943063824
18734,Hoover,IL,837.6081508515219
18735,Hoover,IN,803.3501866372114
18736,Hoover,KS,1220.9624213997265
18737,Hoover,KY,545.7555903748898
18738,Hoover,LA,555.5644429658198
18739,Hoover,MA,1682.2828225645067
18740,Hoover,MD,1108.3734039324677
18741,Hoover,ME,1987.1855830320856
18742,Hoover,MI,1218.7141243484734
18743,Hoover,MN,1625.9495090996681
18744,Hoover,MO,682.5426954948914
18745,Hoover,MS,267.8733744605708
18746,Hoover,MT,2489.4027066598464
18747,Hoover,NC,761.5198612218979
18748,Hoover,ND,1974.9832598742198
18749,Hoover,NE,1465.0689179830629
18750,Hoover,NH,1716.7222292507834
18751,Hoover,NJ,1330.9782479879727
18752,Hoover,NM,1687.3891900397148
18753,Hoover,NV,2721.451139117732
18754,Hoover,NY,1553.5853431412518
18755,Hoover,OH,854.8485674313624
18756,Hoover,OK,964.9120109898853
18757,Hoover,OR,3133.170890635998
18758,Hoover,PA,1215.3271579064408
18759,Hoover,PR,2623.0374715851367
18760,Hoover,RI,1629.1839192083871
18761,Hoover,SC,525.9822356856481
18762,Hoover,SD,1633.5942376994522
18763,Hoover,TN,238.36862508424232
18764,Hoover,TX,1237.462259010296
18765,Hoover,UT,2269.8303788360063
18766,Hoover,VA,865.648909659117
18767,Hoover,VT,1744.6843725046597
18768,Hoover,WA,3250.2320616996226
18769,Hoover,WI,1168.0801001361674
18770,Hoover,WV,814.1409660112186
18771,Hoover,WY,2083.5678638814147
18772,Parma,AK,5160.749654592787
18773,Parma,AL,1106.301747223499
18774,Parma,AR,1117.726499908295
18775,Parma,AZ,2699.0738506309895
18776,Parma,CA,3274.740648622326
18777,Parma,CO,2043.4809104585872
18778,Parma,CT,721.6554259187383
18779,Parma,DC,485.4685128868181
18780,Parma,DE,595.2844233193922
18781,Parma,FL,1522.0711069722154
18782,Parma,GA,1029.2963652909614
18783,Parma,HI,7254.986709462649
18784,Parma,IA,948.249200887496
18785,Parma,ID,2701.985291999819
18786,Parma,IL,650.3748141586229
18787,Parma,IN,338.91291682566975
18788,Parma,KS,1448.3935168203507
18789,Parma,KY,449.98630429374583
18790,Parma,LA,1460.8594606080017
18791,Parma,MA,865.515844063771
18792,Parma,MD,504.80999085736437
18793,Parma,ME,1083.703084922653
18794,Parma,MI,454.04229254467435
18795,Parma,MN,1193.9593200399038
18796,Parma,MO,945.5770245304047
18797,Parma,MS,1212.0079385456588
18798,Parma,MT,2356.9239675515255
18799,Parma,NC,667.42922067617
18800,Parma,ND,1673.9041137552265
18801,Parma,NE,1516.075009164136
18802,Parma,NH,860.8098315336617
18803,Parma,NJ,635.7660786308448
18804,Parma,NM,2154.313994686694
18805,Parma,NV,2952.383282328258
18806,Parma,NY,654.1786619341817
18807,Parma,OH,146.25750500940262
18808,Parma,OK,1517.5151733302312
18809,Parma,OR,3168.6504969917532
18810,Parma,PA,380.26383453921085
18811,Parma,PR,2945.186933387135
18812,Parma,RI,855.9413801811772
18813,Parma,SC,839.2440396104608
18814,Parma,SD,1513.7615771552094
18815,Parma,TN,776.5265726751717
18816,Parma,TX,1925.309541650209
18817,Parma,UT,2493.167895869277
18818,Parma,VA,512.3263065677111
18819,Parma,VT,824.9736634148368
18820,Parma,WA,3143.2498867743348
18821,Parma,WI,637.5914768845287
18822,Parma,WV,327.964008524735
18823,Parma,WY,2110.2904174722294
18824,Nampa,AK,3271.154383510119
18825,Nampa,AL,2870.467861480206
18826,Nampa,AR,2313.4944300000543
18827,Nampa,AZ,1159.4485894056006
18828,Nampa,CA,793.5685797929985
18829,Nampa,CO,1003.6247384048105
18830,Nampa,CT,3534.296870066034
18831,Nampa,DC,3322.115200221985
18832,Nampa,DE,3443.0202760986704
18833,Nampa,FL,3595.164127699687
18834,Nampa,GA,3193.609549747283
18835,Nampa,HI,4477.456392554503
18836,Nampa,IA,1924.6717793735204
18837,Nampa,ID,156.16974709013093
18838,Nampa,IL,2260.325416586224
18839,Nampa,IN,2569.436370267051
18840,Nampa,KS,1593.2516061531471
18841,Nampa,KY,2783.620035879784
18842,Nampa,LA,2544.003913898787
18843,Nampa,MA,3640.8247844595116
18844,Nampa,MD,3347.901263165188
18845,Nampa,ME,3703.288346606293
18846,Nampa,MI,2471.968150135289
18847,Nampa,MN,1749.4791306823302
18848,Nampa,MO,2169.904140238371
18849,Nampa,MS,2675.5457430572114
18850,Nampa,MT,609.1230289776756
18851,Nampa,NC,3305.77577867889
18852,Nampa,ND,1289.7121138735442
18853,Nampa,NE,1385.9128188488448
18854,Nampa,NH,3600.210948600567
18855,Nampa,NJ,3486.7000119811273
18856,Nampa,NM,1377.2853100570067
18857,Nampa,NV,531.0302485107493
18858,Nampa,NY,3390.4266071302336
18859,Nampa,OH,2791.251226238468
18860,Nampa,OK,1923.766643690783
18861,Nampa,OR,322.57572503073743
18862,Nampa,PA,3222.0181292506227
18863,Nampa,PR,5435.245715784465
18864,Nampa,RI,3662.293625662914
18865,Nampa,SC,3234.8571790239453
18866,Nampa,SD,1339.8425657629377
18867,Nampa,TN,2710.6823435726305
18868,Nampa,TX,1946.836362342308
18869,Nampa,UT,657.722810468833
18870,Nampa,VA,3255.1647613050327
18871,Nampa,VT,3482.288639216966
18872,Nampa,WA,565.9486063025206
18873,Nampa,WI,2229.1621750053314
18874,Nampa,WV,3059.1165159732277
18875,Nampa,WY,753.8578136495458
18876,Edmond,AK,4908.09786995085
18877,Edmond,AL,1039.3433082165889
18878,Edmond,AR,509.62843856905886
18879,Edmond,AZ,1262.5420045718377
18880,Edmond,CA,1977.638131031967
18881,Edmond,CO,854.5695298248628
18882,Edmond,CT,2209.65086776853
18883,Edmond,DC,1838.6815115813445
18884,Edmond,DE,1968.9589109909343
18885,Edmond,FL,1746.238017015999
18886,Edmond,GA,1395.5923229583796
18887,Edmond,HI,5912.510002118151
18888,Edmond,IA,784.533628460835
18889,Edmond,ID,1745.867469351303
18890,Edmond,IL,892.3453497211133
18891,Edmond,IN,1167.820047642863
18892,Edmond,KS,382.89419376819825
18893,Edmond,KY,1197.2595661008963
18894,Edmond,LA,693.2368677625699
18895,Edmond,MA,2363.797899362714
18896,Edmond,MD,1873.880153516474
18897,Edmond,ME,2582.90597848345
18898,Edmond,MI,1389.9656963351779
18899,Edmond,MN,1249.3182940125623
18900,Edmond,MO,559.4340918100764
18901,Edmond,MS,826.420026571559
18902,Edmond,MT,1646.8694959675322
18903,Edmond,NC,1662.2479381568803
18904,Edmond,ND,1352.774178434977
18905,Edmond,NE,681.7004714368396
18906,Edmond,NH,2364.978604032777
18907,Edmond,NJ,2076.1816726383067
18908,Edmond,NM,696.6801309082311
18909,Edmond,NV,1718.4288488068944
18910,Edmond,NY,2158.8867884586434
18911,Edmond,OH,1376.1886535243295
18912,Edmond,OK,79.01636562223449
18913,Edmond,OR,2169.6801204029657
18914,Edmond,PA,1864.107850054566
18915,Edmond,PR,3595.9929338032316
18916,Edmond,RI,2342.0455562838797
18917,Edmond,SC,1500.1450781154326
18918,Edmond,SD,945.7520278728169
18919,Edmond,TN,981.6051621630838
18920,Edmond,TX,470.5112388805066
18921,Edmond,UT,1274.1051585172804
18922,Edmond,VA,1688.0716945942727
18923,Edmond,VT,2323.9013446031136
18924,Edmond,WA,2344.857095156778
18925,Edmond,WI,1164.4082878526906
18926,Edmond,WV,1539.3313731773676
18927,Edmond,WY,1181.7270014825915
18928,Champaign,AK,4951.123171258015
18929,Champaign,AL,873.8681353944132
18930,Champaign,AR,629.2116499327431
18931,Champaign,AZ,2130.7677823916733
18932,Champaign,CA,2729.8274975255094
18933,Champaign,CO,1497.7040600178188
18934,Champaign,CT,1289.236909097656
18935,Champaign,DC,975.2079672998361
18936,Champaign,DE,1103.2176960560123
18937,Champaign,FL,1514.638723985929
18938,Champaign,GA,1005.9395710308968
18939,Champaign,HI,6712.393660015441
18940,Champaign,IA,450.59863652048165
18941,Champaign,ID,2223.2735695924985
18942,Champaign,IL,111.55937118443416
18943,Champaign,IN,232.04151553794532
18944,Champaign,KS,885.5044119507844
18945,Champaign,KY,429.0508083264906
18946,Champaign,LA,1044.440857807063
18947,Champaign,MA,1435.6611370623748
18948,Champaign,MD,1005.6199340984049
18949,Champaign,ME,1640.512873572768
